hour_of_day,day_of_week,district_type,lighting,cctv_density,population_density,historical_incidents,road_type,danger_level
14,2,1,0.593,0.311,0.391,16,2,3
14,0,2,0.27,0.409,0.329,71,2,7
13,6,0,0.888,0.693,0.582,3,0,2
17,6,2,0.22,0.391,0.506,45,1,7
10,5,2,0.328,0.34,0.447,18,2,6
15,4,0,0.723,0.835,0.674,8,0,1
6,2,0,0.796,0.929,0.545,0,0,2
13,4,0,0.764,0.373,0.604,9,0,1
8,6,2,0.232,0.264,0.608,31,3,8
3,4,2,0.091,0.252,0.115,13,2,10
8,5,2,0.263,0.0,0.587,46,2,8
19,5,0,0.807,0.675,0.599,6,0,2
12,0,2,0.117,0.348,0.246,53,3,7
16,0,1,0.567,0.337,0.598,14,2,3
6,2,1,0.776,0.068,0.619,11,0,5
18,0,1,0.569,0.282,0.736,7,0,5
17,1,1,0.656,0.441,0.701,7,0,2
7,3,2,0.065,0.169,0.446,42,2,8
12,0,1,0.692,0.229,0.54,20,2,5
1,1,2,0.0,0.002,0.137,39,3,10
9,3,2,0.259,0.034,0.467,38,3,8
21,3,2,0.0,0.102,0.393,44,1,9
17,3,0,0.793,0.718,0.825,19,0,1
18,0,2,0.103,0.192,0.623,47,2,9
4,5,1,0.174,0.506,0.047,30,1,8
10,5,0,0.818,0.888,0.548,34,0,2
7,0,1,0.77,0.342,0.628,15,0,4
2,2,0,0.275,0.552,0.225,10,0,7
13,5,0,0.891,0.76,0.71,13,0,1
19,0,2,0.308,0.479,0.548,54,1,8
8,6,1,0.627,0.218,0.743,46,1,5
17,3,2,0.36,0.171,0.433,45,2,8
17,2,2,0.208,0.173,0.39,41,2,9
16,1,0,0.687,0.747,0.531,17,0,2
12,5,2,0.194,0.307,0.132,25,3,7
1,6,2,0.199,0.0,0.068,46,3,10
13,3,1,0.667,0.513,0.516,17,2,4
13,4,1,0.668,0.502,0.671,16,1,2
2,4,2,0.097,0.294,0.08,24,2,10
8,1,1,0.598,0.316,0.699,27,0,5
21,0,1,0.116,0.599,0.662,33,1,5
17,1,2,0.439,0.161,0.501,43,3,6
10,2,0,0.854,0.677,0.709,7,1,1
3,2,1,0.059,0.601,0.145,2,1,9
7,0,2,0.334,0.213,0.285,42,1,9
4,5,2,0.0,0.256,0.345,36,1,10
2,1,0,0.219,0.399,0.34,5,1,6
23,3,1,0.207,0.457,0.119,18,1,8
15,5,1,0.546,0.667,0.336,23,0,3
12,1,2,0.121,0.087,0.289,49,1,10
13,1,0,0.836,0.685,0.455,9,0,1
7,0,0,0.697,0.684,0.765,9,1,3
10,4,1,0.672,0.374,0.552,17,0,3
16,4,0,0.904,0.66,0.501,27,0,2
3,6,2,0.009,0.309,0.026,25,2,10
14,5,0,0.928,0.724,0.53,0,1,2
14,4,0,0.733,0.454,0.608,11,0,1
13,6,0,0.889,0.702,0.625,10,0,1
0,2,0,0.258,0.882,0.148,0,0,7
5,3,2,0.0,0.203,0.057,43,3,10
19,1,2,0.127,0.0,0.477,37,2,10
10,3,1,0.633,0.437,0.394,19,0,3
2,4,2,0.107,0.257,0.114,32,3,10
9,3,2,0.174,0.025,0.407,61,1,10
5,6,1,0.192,0.448,0.072,18,2,7
0,6,2,0.0,0.25,0.017,37,2,10
16,4,1,0.608,0.389,0.355,11,1,3
9,4,2,0.196,0.326,0.644,28,2,7
0,1,0,0.195,0.976,0.29,3,0,6
15,3,1,0.601,0.615,0.556,2,0,4
19,0,2,0.214,0.168,0.512,40,1,9
15,4,0,0.862,0.649,0.706,0,0,1
0,0,1,0.25,0.691,0.222,34,1,8
4,2,2,0.0,0.0,0.173,57,1,10
17,6,1,0.472,0.331,0.743,7,0,2
14,2,1,0.694,0.314,0.648,19,1,2
16,5,2,0.162,0.122,0.097,45,2,9
6,3,2,0.297,0.085,0.223,45,1,8
1,5,2,0.053,0.237,0.033,30,3,10
6,1,1,0.594,0.308,0.666,28,0,4
17,1,1,0.581,0.385,0.698,33,0,3
9,4,2,0.336,0.267,0.595,30,3,8
3,6,0,0.275,0.731,0.456,11,1,6
15,3,0,0.707,0.927,0.528,12,1,2
8,4,2,0.374,0.108,0.435,42,3,9
10,5,0,0.819,0.786,0.61,0,0,1
10,4,2,0.346,0.319,0.174,41,2,6
17,1,2,0.177,0.212,0.283,70,1,9
5,1,0,0.322,0.85,0.154,11,0,5
23,3,1,0.063,0.539,0.125,18,0,7
15,2,2,0.182,0.0,0.185,58,1,10
19,2,2,0.195,0.224,0.508,40,2,9
17,4,2,0.28,0.305,0.566,22,3,6
16,3,2,0.0,0.31,0.29,46,1,6
8,6,1,0.511,0.255,0.636,26,1,5
10,2,2,0.202,0.0,0.145,48,2,8
15,1,1,0.599,0.529,0.532,25,0,3
7,2,2,0.258,0.0,0.32,32,3,9
7,3,0,0.823,0.604,0.778,14,1,2
14,0,1,0.509,0.45,0.623,30,2,3
21,4,2,0.1,0.286,0.272,45,1,10
14,3,2,0.233,0.257,0.453,46,1,7
0,4,2,0.027,0.228,0.024,26,1,10
16,1,0,1.0,0.952,0.422,8,0,2
16,2,2,0.124,0.265,0.255,59,2,10
14,0,1,0.627,0.355,0.315,16,0,4
6,0,0,0.911,0.456,0.71,14,0,3
8,1,1,0.651,0.36,0.744,12,2,4
14,5,2,0.028,0.263,0.044,69,1,10
13,6,1,0.774,0.259,0.508,9,0,4
4,1,2,0.151,0.0,0.0,41,1,10
6,6,1,0.53,0.375,0.394,7,1,4
11,5,2,0.016,0.059,0.365,55,1,10
10,2,2,0.319,0.256,0.425,31,1,8
6,2,1,0.562,0.457,0.387,33,2,5
14,5,0,0.777,0.795,0.714,8,0,1
17,5,2,0.345,0.534,0.625,49,1,5
15,2,1,0.767,0.406,0.684,17,2,3
18,1,2,0.21,0.374,0.421,52,3,9
13,0,2,0.225,0.233,0.319,53,3,8
3,2,2,0.219,0.356,0.18,37,1,10
15,3,1,0.718,0.429,0.613,0,2,3
15,6,2,0.428,0.392,0.51,39,3,5
3,6,1,0.07,0.385,0.33,31,0,8
9,2,1,0.683,0.194,0.547,27,0,5
0,4,0,0.168,0.822,0.0,4,0,6
12,3,0,0.815,0.902,0.637,0,0,1
5,6,2,0.028,0.315,0.03,32,3,10
10,6,2,0.284,0.371,0.435,29,1,7
7,0,2,0.292,0.288,0.324,18,1,8
19,0,2,0.296,0.286,0.584,34,3,9
17,1,0,0.796,0.637,0.711,6,0,1
10,0,0,0.687,0.733,0.564,9,0,1
20,1,1,0.628,0.587,0.487,8,0,4
10,6,1,0.619,0.233,0.459,2,2,4
8,3,1,0.642,0.589,0.814,20,2,5
13,2,0,0.853,0.766,0.482,12,0,2
15,5,0,0.811,0.901,0.483,0,0,2
14,1,2,0.461,0.381,0.337,25,1,5
19,0,2,0.426,0.196,0.416,35,1,8
13,4,2,0.436,0.0,0.361,44,1,6
1,0,0,0.295,0.741,0.259,6,0,6
11,4,0,0.762,0.895,0.564,17,1,2
7,4,0,0.868,0.614,0.698,12,0,3
17,4,2,0.291,0.396,0.708,30,2,6
0,6,1,0.164,0.612,0.028,11,1,8
6,3,1,0.679,0.159,0.64,16,2,5
4,1,1,0.017,0.385,0.147,24,0,8
0,5,2,0.0,0.348,0.0,30,1,10
23,5,1,0.377,0.372,0.453,17,2,6
15,0,2,0.277,0.028,0.257,42,1,8
2,0,2,0.076,0.0,0.018,26,2,10
1,6,1,0.342,0.517,0.179,27,0,8
8,1,0,0.847,0.696,0.759,9,1,2
14,1,2,0.406,0.184,0.36,20,2,6
11,0,1,0.622,0.338,0.534,20,0,4
23,0,1,0.377,0.168,0.123,15,2,8
8,5,1,0.395,0.372,0.781,10,2,6
14,6,1,0.417,0.509,0.681,34,2,3
23,1,2,0.242,0.189,0.0,38,2,10
4,4,2,0.0,0.294,0.028,34,1,10
11,5,0,0.783,0.781,0.472,0,1,2
16,4,2,0.248,0.314,0.339,37,3,6
1,5,2,0.017,0.0,0.293,38,1,10
5,2,0,0.202,0.711,0.236,7,0,5
17,6,0,0.693,0.72,0.766,13,1,1
14,3,1,0.609,0.216,0.282,16,2,5
19,5,2,0.281,0.125,0.451,39,2,9
11,4,1,0.539,0.263,0.449,28,0,4
3,2,0,0.343,0.81,0.076,0,0,6
7,6,1,0.757,0.635,0.6,16,0,5
10,5,2,0.314,0.369,0.42,23,1,7
23,3,0,0.104,0.465,0.124,29,0,5
7,0,0,0.984,0.983,0.999,0,0,2
2,0,2,0.131,0.161,0.1,47,3,10
15,0,2,0.635,0.354,0.333,37,3,6
15,6,2,0.243,0.414,0.279,32,3,7
5,6,2,0.0,0.016,0.077,61,2,10
21,4,1,0.081,0.419,0.5,26,2,5
22,5,1,0.279,0.174,0.119,0,1,8
20,3,0,0.831,0.628,0.602,0,1,2
9,1,1,0.627,0.089,0.58,16,2,5
18,1,1,0.537,0.305,0.822,26,0,5
2,2,1,0.275,0.472,0.073,21,2,8
4,3,1,0.191,0.212,0.133,33,0,9
11,6,0,0.746,0.928,0.64,22,0,1
11,0,1,0.575,0.16,0.394,32,2,4
6,0,1,0.669,0.083,0.396,23,1,5
13,2,1,0.464,0.338,0.431,12,2,4
23,3,1,0.116,0.448,0.214,26,2,7
0,0,2,0.0,0.277,0.297,49,2,10
3,2,1,0.329,0.373,0.227,13,0,8
9,1,2,0.266,0.24,0.401,38,3,8
14,5,0,0.92,0.741,0.565,0,0,2
5,3,0,0.064,0.561,0.052,8,0,5
19,3,2,0.323,0.16,0.375,45,1,9
7,3,2,0.292,0.306,0.252,40,1,7
8,5,2,0.327,0.236,0.509,30,3,9
16,5,0,0.821,0.723,0.411,10,0,1
7,3,0,0.645,0.81,0.881,9,0,3
13,1,2,0.078,0.0,0.085,45,3,9
13,5,0,0.588,0.706,0.59,7,0,2
2,4,0,0.368,0.774,0.149,6,0,6
19,0,2,0.43,0.032,0.506,50,3,8
19,1,2,0.354,0.151,0.397,37,1,9
9,4,1,0.435,0.453,0.694,25,1,5
19,6,2,0.569,0.144,0.571,43,1,8
17,3,0,0.753,0.778,0.778,12,0,1
22,1,2,0.131,0.0,0.16,42,1,10
9,1,2,0.317,0.124,0.468,23,1,8
5,3,0,0.228,1.0,0.269,13,0,6
14,1,0,0.841,0.74,0.634,26,1,1
15,2,0,0.812,0.767,0.585,24,0,2
12,3,0,0.772,0.924,0.513,19,1,2
15,3,0,0.993,0.747,0.618,1,0,1
7,1,2,0.18,0.179,0.369,33,1,9
17,6,0,0.745,0.799,0.903,2,0,1
11,0,2,0.166,0.056,0.236,38,2,9
20,3,0,0.893,0.97,0.652,6,0,3
16,3,2,0.295,0.302,0.401,52,1,6
6,5,1,0.556,0.314,0.632,20,1,4
6,3,1,0.585,0.557,0.42,21,0,5
16,1,2,0.413,0.346,0.229,27,2,5
3,3,2,0.049,0.0,0.0,61,1,10
7,5,1,0.577,0.519,0.662,17,2,5
23,0,2,0.148,0.16,0.0,48,3,10
19,6,0,0.857,0.656,0.938,15,1,3
9,3,1,0.771,0.432,0.78,21,0,5
6,5,2,0.244,0.172,0.479,54,1,9
8,2,2,0.381,0.31,0.615,26,1,7
1,4,2,0.015,0.075,0.28,49,3,10
6,6,1,0.547,0.527,0.608,14,2,5
9,6,0,0.854,0.557,0.844,0,1,3
21,5,0,0.238,0.591,0.463,13,0,4
11,2,2,0.421,0.168,0.222,21,2,6
13,0,0,0.867,0.749,0.513,15,0,2
12,5,0,0.863,0.654,0.646,3,0,1
21,0,1,0.101,0.531,0.494,30,1,6
13,2,0,0.853,0.766,0.482,12,0,2
0,3,2,0.154,0.0,0.023,19,2,10
1,1,1,0.266,0.246,0.324,22,0,8
3,1,2,0.003,0.148,0.223,36,1,10
18,0,1,0.422,0.302,0.722,9,0,5
23,6,1,0.174,0.15,0.159,35,2,8
22,6,1,0.206,0.143,0.079,27,2,9
21,5,2,0.139,0.128,0.379,50,1,9
12,6,2,0.247,0.071,0.357,45,1,9
9,0,1,0.582,0.467,0.755,9,1,4
3,5,2,0.0,0.06,0.095,54,2,10
20,1,2,0.225,0.468,0.389,28,3,7
16,5,1,0.627,0.165,0.447,23,0,4
15,1,2,0.431,0.4,0.3,30,3,5
8,4,0,0.798,0.718,0.76,15,1,3
19,1,2,0.126,0.153,0.55,30,3,9
1,4,2,0.105,0.187,0.003,35,3,10
8,3,1,0.624,0.531,0.644,13,0,5
19,0,2,0.343,0.284,0.525,46,2,9
21,0,1,0.116,0.599,0.662,33,1,5
8,4,0,0.538,0.718,0.782,22,0,2
16,0,0,0.806,0.505,0.595,9,0,2
17,0,1,0.546,0.296,0.518,37,1,4
8,4,2,0.259,0.0,0.271,54,3,10
13,5,0,0.891,0.76,0.71,13,0,1
17,6,1,0.725,0.369,0.726,31,1,2
11,2,1,0.462,0.018,0.592,9,1,4
7,0,1,0.705,0.376,0.623,0,1,4
15,2,1,0.615,0.447,0.673,19,2,2
20,1,2,0.306,0.025,0.299,27,3,9
14,0,1,0.559,0.246,0.478,22,0,4
6,6,1,0.515,0.573,0.559,31,0,5
10,5,1,0.443,0.404,0.54,30,2,3
23,2,1,0.267,0.562,0.223,22,2,7
10,5,2,0.345,0.161,0.234,51,2,7
20,1,1,0.735,0.674,0.378,16,0,4
7,4,1,0.618,0.466,0.7,6,0,4
19,1,1,0.457,0.782,0.696,9,1,4
9,3,2,0.209,0.152,0.454,16,1,9
17,5,2,0.279,0.228,0.614,51,2,6
11,1,2,0.166,0.0,0.176,47,2,9
11,2,1,0.732,0.255,0.406,8,2,4
15,3,2,0.211,0.0,0.269,47,1,9
7,5,1,0.551,0.128,0.64,9,2,6
14,1,1,0.599,0.106,0.344,27,1,4
9,5,1,0.615,0.374,0.805,11,2,5
11,4,1,0.484,0.315,0.41,14,2,4
3,6,2,0.229,0.305,0.083,41,2,10
23,0,2,0.169,0.357,0.085,65,3,10
12,1,2,0.148,0.25,0.276,43,3,10
15,3,1,0.5,0.139,0.502,18,0,5
11,4,1,0.495,0.506,0.572,1,0,3
15,5,0,0.664,0.662,0.526,19,0,2
16,5,2,0.367,0.132,0.409,27,1,7
13,5,2,0.141,0.3,0.322,32,2,8
21,6,0,0.092,0.753,0.495,14,0,4
16,2,2,0.107,0.051,0.437,32,3,7
15,0,2,0.366,0.0,0.271,46,2,7
14,1,2,0.228,0.149,0.312,50,3,7
8,4,1,0.363,0.462,0.76,17,0,5
9,4,2,0.119,0.0,0.637,44,2,8
6,1,2,0.096,0.131,0.224,37,3,9
6,2,1,0.566,0.327,0.654,33,0,5
6,3,0,0.887,0.573,0.811,29,0,3
22,3,1,0.226,0.61,0.213,38,2,7
15,0,1,0.749,0.42,0.49,12,1,3
17,4,1,0.679,0.486,0.89,23,1,2
19,3,2,0.339,0.723,0.519,60,3,9
19,5,1,0.565,0.0,0.638,14,1,5
16,3,2,0.188,0.39,0.397,31,3,7
23,2,2,0.023,0.264,0.251,38,1,10
12,2,2,0.299,0.132,0.19,35,2,9
13,0,2,0.396,0.0,0.259,34,3,7
7,6,1,0.496,0.47,0.839,20,1,5
12,4,2,0.462,0.416,0.339,31,3,5
12,1,0,0.913,0.908,0.559,14,0,1
17,0,1,0.345,0.426,0.663,3,2,3
15,2,1,0.793,0.565,0.636,8,2,2
3,1,1,0.246,0.27,0.127,18,1,9
0,3,0,0.379,0.649,0.083,15,0,7
20,1,0,0.729,0.568,0.828,12,0,3
5,2,2,0.065,0.477,0.148,33,3,10
0,4,2,0.103,0.063,0.168,20,1,10
18,2,1,0.659,0.504,0.678,26,1,4
8,3,2,0.195,0.151,0.526,15,3,8
15,0,2,0.118,0.0,0.141,63,2,10
6,1,1,0.498,0.299,0.544,9,1,5
10,6,1,0.685,0.539,0.565,12,2,3
14,3,0,0.816,0.753,0.605,10,1,1
16,6,0,0.899,0.616,0.681,16,0,1
9,6,2,0.16,0.056,0.533,13,1,8
21,6,0,0.44,0.824,0.617,5,0,3
17,6,0,1.0,0.89,0.745,14,0,1
6,0,2,0.282,0.542,0.246,23,2,8
13,5,2,0.181,0.24,0.295,65,3,10
6,4,2,0.38,0.118,0.214,48,3,9
16,1,1,0.609,0.553,0.535,23,2,3
13,4,2,0.313,0.417,0.194,25,2,7
19,2,1,0.484,0.402,0.688,26,0,4
11,1,2,0.337,0.613,0.29,38,1,7
2,1,2,0.124,0.057,0.087,48,3,10
13,1,1,0.715,0.335,0.707,41,2,3
20,3,1,0.54,0.315,0.469,8,2,4
11,1,2,0.434,0.192,0.187,47,2,7
20,4,1,0.44,0.171,0.562,6,1,5
11,5,2,0.471,0.0,0.272,22,1,7
18,0,1,0.57,0.231,0.718,15,0,6
9,1,0,0.678,0.495,0.965,27,1,3
9,3,1,0.568,0.643,0.678,34,2,5
23,2,2,0.121,0.266,0.194,38,2,10
12,2,2,0.475,0.283,0.371,51,2,7
7,3,0,0.745,0.728,0.645,4,0,2
8,6,2,0.287,0.302,0.455,32,2,8
8,2,2,0.3,0.235,0.616,19,3,8
9,5,2,0.534,0.053,0.653,30,1,8
17,2,1,0.644,0.309,0.818,22,0,2
9,5,1,0.537,0.157,0.911,29,2,5
13,2,0,0.821,0.855,0.727,12,0,1
2,2,0,0.234,0.713,0.292,8,1,6
18,2,2,0.242,0.158,0.499,39,2,8
16,5,2,0.418,0.284,0.153,23,2,6
16,2,2,0.202,0.242,0.365,46,1,8
15,4,2,0.387,0.331,0.285,30,1,6
9,1,2,0.159,0.0,0.34,45,3,9
5,5,0,0.319,0.528,0.0,14,0,5
16,5,0,0.885,0.53,0.612,25,1,1
23,2,0,0.393,1.0,0.131,0,0,6
12,5,0,0.775,0.545,0.594,20,0,2
14,1,2,0.624,0.358,0.332,26,1,5
11,6,0,0.787,0.662,0.713,12,0,1
19,2,2,0.499,0.0,0.558,38,2,7
19,2,1,0.564,0.352,0.669,0,1,4
19,0,0,0.805,0.55,0.824,0,0,3
14,0,2,0.397,0.136,0.204,19,3,8
7,3,1,0.434,0.487,0.802,19,0,4
14,0,2,0.181,0.134,0.238,32,3,7
22,4,0,0.191,0.672,0.109,0,1,6
20,1,0,0.787,0.713,0.608,9,1,3
14,5,1,0.752,0.607,0.459,10,1,4
3,0,0,0.015,0.85,0.299,0,1,7
14,1,0,0.852,0.685,0.581,0,0,1
15,4,2,0.262,0.413,0.116,35,2,6
9,6,0,0.719,0.718,0.821,2,0,3
1,1,1,0.256,0.445,0.209,19,1,8
19,5,0,0.664,0.61,0.764,17,1,2
15,0,0,0.921,0.685,0.697,8,0,1
6,2,2,0.419,0.301,0.285,29,2,6
6,3,0,0.614,0.646,0.549,25,0,2
16,4,2,0.411,0.254,0.368,21,2,6
11,4,0,0.762,0.895,0.564,17,1,2
12,4,1,0.623,0.456,0.459,26,1,3
11,6,1,0.441,0.445,0.602,3,2,3
12,0,0,0.864,0.803,0.75,9,0,1
22,2,2,0.037,0.198,0.0,45,2,10
5,0,1,0.137,0.371,0.114,17,1,7
0,4,2,0.045,0.184,0.0,28,1,10
13,5,2,0.406,0.201,0.358,39,3,6
2,0,2,0.127,0.101,0.315,46,1,10
10,2,1,0.573,0.617,0.484,26,0,3
9,1,1,0.655,0.436,0.756,19,1,4
5,2,2,0.105,0.275,0.0,43,1,10
1,2,1,0.215,0.44,0.131,18,1,9
8,2,0,0.895,0.494,0.855,26,1,2
3,0,1,0.089,0.314,0.097,9,1,9
19,1,0,0.761,0.778,0.773,8,0,3
0,2,0,0.339,0.733,0.373,17,1,6
14,4,1,0.765,0.515,0.467,34,2,3
23,2,0,0.247,0.92,0.022,0,0,5
12,4,0,1.0,0.733,0.743,10,0,1
17,6,0,0.693,0.72,0.766,13,1,1
20,5,1,0.63,0.484,0.379,14,2,4
21,3,2,0.02,0.31,0.377,31,3,7
13,1,2,0.22,0.197,0.299,46,3,7
17,5,1,0.589,0.331,0.655,16,2,2
13,4,1,0.798,0.202,0.568,9,2,4
4,6,2,0.064,0.135,0.166,37,1,10
23,6,2,0.062,0.256,0.191,48,3,10
20,5,0,0.913,0.603,0.685,23,0,3
2,3,0,0.216,0.672,0.153,27,0,7
5,0,2,0.087,0.507,0.36,30,3,9
12,5,1,0.563,0.511,0.55,15,2,3
9,1,2,0.414,0.119,0.599,18,2,8
7,4,2,0.2,0.181,0.498,29,1,9
6,5,1,0.739,0.353,0.486,16,0,4
17,3,1,0.367,0.121,0.672,35,0,5
21,1,2,0.026,0.211,0.252,51,3,8
12,4,2,0.431,0.373,0.237,25,2,6
15,5,0,0.838,0.515,0.744,4,0,1
19,1,0,0.884,0.515,0.778,16,1,2
23,1,1,0.263,0.382,0.216,6,2,7
8,6,2,0.163,0.0,0.598,37,1,9
8,5,1,0.805,0.317,0.571,3,0,4
21,0,2,0.155,0.361,0.291,42,3,8
19,3,1,0.7,0.464,0.794,28,2,4
17,6,2,0.291,0.015,0.656,46,3,6
14,2,1,0.662,0.399,0.452,16,0,4
4,1,1,0.139,0.406,0.264,20,1,8
4,0,0,0.03,0.566,0.154,3,0,7
23,6,1,0.181,0.272,0.186,21,2,9
7,4,2,0.381,0.328,0.658,34,3,8
8,3,1,0.528,0.296,0.606,29,0,6
12,4,0,0.995,1.0,0.607,11,0,1
20,6,1,0.337,0.275,0.516,19,1,6
13,5,2,0.449,0.143,0.263,38,1,6
10,1,0,0.91,0.895,0.424,0,0,2
16,5,2,0.237,0.55,0.09,41,3,7
9,5,1,0.673,0.579,0.635,18,1,4
21,4,1,0.056,0.299,0.412,15,2,6
4,6,1,0.208,0.495,0.266,25,2,8
12,5,2,0.204,0.411,0.046,42,1,6
17,6,1,0.595,0.529,0.77,14,0,2
0,0,2,0.067,0.051,0.067,41,3,10
19,4,2,0.322,0.144,0.426,34,1,9
17,6,2,0.173,0.112,0.574,51,3,9
7,0,1,0.722,0.392,0.886,14,1,4
23,6,1,0.356,0.241,0.183,9,2,8
9,5,1,0.654,0.327,0.889,19,0,4
22,4,2,0.141,0.0,0.268,28,3,10
21,4,1,0.202,0.64,0.538,20,2,5
17,0,1,0.596,0.394,0.657,29,1,2
22,3,2,0.192,0.23,0.0,31,2,10
10,2,2,0.236,0.076,0.329,41,1,7
9,0,2,0.214,0.039,0.33,39,1,8
12,2,0,0.663,0.905,0.583,9,0,1
22,6,0,0.111,0.843,0.0,4,0,5
15,4,1,0.576,0.333,0.529,25,2,3
20,6,2,0.415,0.069,0.324,26,1,7
2,6,1,0.185,0.382,0.267,18,0,9
21,0,1,0.217,0.357,0.54,42,1,6
2,1,2,0.0,0.516,0.117,56,3,10
21,6,1,0.091,0.292,0.479,12,1,7
13,0,1,0.761,0.527,0.504,22,2,3
18,2,0,0.876,0.647,0.928,10,0,2
8,4,2,0.35,0.0,0.45,60,3,10
20,2,2,0.388,0.215,0.135,48,3,8
17,2,1,0.52,0.318,0.695,33,2,2
12,4,2,0.275,0.426,0.293,38,2,6
10,5,0,0.845,0.447,0.654,0,1,1
1,2,1,0.131,0.313,0.219,22,0,9
6,0,0,0.836,0.669,0.53,6,0,2
19,6,0,0.845,0.859,0.841,7,0,3
22,6,0,0.287,0.587,0.206,9,0,6
17,0,1,0.579,0.334,0.861,25,0,3
14,6,1,0.614,0.468,0.477,3,0,4
15,4,2,0.298,0.194,0.317,11,3,7
4,5,1,0.163,0.315,0.132,20,1,8
22,3,2,0.096,0.401,0.0,46,1,9
18,0,1,0.693,0.642,0.803,15,1,4
7,1,2,0.442,0.342,0.378,44,1,6
6,3,0,0.743,0.915,0.495,2,0,2
18,2,2,0.172,0.177,0.442,32,1,9
21,6,1,0.199,0.484,0.366,26,1,5
17,4,0,0.82,0.776,0.738,12,1,1
23,6,2,0.022,0.219,0.108,38,3,10
14,5,2,0.279,0.272,0.159,42,3,8
1,4,1,0.394,0.442,0.085,14,2,8
21,3,2,0.159,0.205,0.294,55,1,9
16,2,2,0.167,0.442,0.198,34,2,6
19,2,1,0.618,0.432,0.765,25,2,4
17,5,0,0.685,0.664,0.81,10,1,1
14,4,1,0.694,0.474,0.438,4,1,4
9,5,0,0.665,0.681,0.658,6,1,2
1,1,0,0.304,0.931,0.143,23,0,6
18,6,1,0.63,0.386,0.647,42,0,5
5,5,1,0.049,0.501,0.073,14,2,8
3,2,2,0.075,0.0,0.071,76,1,10
16,2,1,0.572,0.515,0.526,18,0,3
9,1,0,0.764,0.775,0.854,0,1,3
10,6,1,0.672,0.221,0.549,28,2,4
19,0,0,0.896,0.741,0.744,16,0,3
4,0,1,0.207,0.264,0.192,18,1,9
15,0,2,0.228,0.095,0.353,36,1,8
