hour_of_day,day_of_week,district_type,lighting,cctv_density,population_density,historical_incidents,road_type,danger_level
23,1,2,0.166,0.118,0.217,35,3,8
17,0,1,0.852,0.51,0.596,8,0,3
16,5,1,0.773,0.397,0.606,14,1,2
9,1,1,0.812,0.619,0.461,0,0,3
2,6,2,0.226,0.465,0.0,42,3,10
23,3,1,0.271,0.281,0.589,5,3,4
21,2,1,0.267,0.252,0.458,13,3,5
1,1,2,0.112,0.111,0.0,36,1,9
17,4,0,0.982,0.562,0.714,14,3,2
19,2,1,0.778,0.309,0.886,16,1,3
3,5,2,0.168,0.0,0.0,12,3,10
13,0,0,1.0,0.786,0.713,13,2,1
0,6,4,0.16,0.1,0.0,1,0,9
4,3,2,0.0,0.315,0.0,24,3,10
21,1,1,0.195,0.335,0.536,11,1,5
2,6,2,0.0,0.238,0.0,33,3,10
18,0,1,0.742,0.408,0.868,4,3,3
22,4,0,0.45,0.813,0.566,25,2,5
19,4,0,0.947,0.799,0.875,3,2,1
22,6,2,0.114,0.21,0.145,41,3,10
20,5,2,0.561,0.207,0.173,35,2,8
22,5,4,0.0,0.0,0.46,5,1,8
20,6,2,0.573,0.0,0.0,34,3,9
7,1,0,1.0,0.593,0.643,10,1,2
4,3,2,0.0,0.315,0.0,24,3,10
10,4,1,0.794,0.369,0.529,0,3,2
18,0,2,0.642,0.238,0.336,28,0,6
7,2,2,0.653,0.152,0.377,23,2,6
0,6,2,0.164,0.061,0.0,18,3,10
3,6,2,0.217,0.0,0.0,29,3,10
1,5,4,0.0,0.0,0.0,0,2,8
17,5,0,0.951,0.811,0.984,11,1,1
5,4,2,0.0,0.312,0.046,43,2,9
2,6,2,0.226,0.465,0.0,42,3,10
1,2,2,0.063,0.254,0.0,12,3,9
5,3,1,0.409,0.284,0.173,2,2,5
20,2,2,0.546,0.0,0.173,27,2,8
17,6,1,0.89,0.337,0.818,11,3,2
2,5,2,0.25,0.32,0.0,29,3,10
7,2,3,0.713,0.347,0.997,14,3,5
23,0,2,0.099,0.072,0.055,25,0,8
17,3,0,1.0,0.676,0.719,0,0,1
0,2,1,0.143,0.019,0.158,7,2,7
13,6,0,0.841,0.193,0.635,9,2,3
22,5,4,0.062,0.066,0.223,5,1,7
0,3,4,0.183,0.0,0.021,16,0,8
8,0,2,0.609,0.261,0.266,24,3,6
22,2,1,0.344,0.312,0.511,4,1,5
8,3,1,0.91,0.663,0.614,0,3,2
8,6,2,0.657,0.088,0.287,16,3,6
8,3,0,1.0,0.694,0.646,14,0,2
21,4,1,0.278,0.42,0.538,5,3,5
2,4,2,0.036,0.142,0.0,32,0,9
12,4,2,0.534,0.0,0.111,19,2,6
21,1,2,0.0,0.413,0.137,14,0,7
17,5,4,0.594,0.214,0.41,9,0,3
17,0,2,0.532,0.091,0.51,36,0,6
7,5,3,0.649,0.271,0.81,14,3,4
21,3,2,0.206,0.101,0.16,37,1,8
5,3,2,0.114,0.172,0.0,35,3,8
23,2,2,0.008,0.146,0.308,32,3,8
19,6,2,0.555,0.099,0.532,16,0,6
9,4,2,0.458,0.262,0.415,15,0,5
7,1,3,0.767,0.357,0.611,13,3,4
13,3,2,0.528,0.478,0.203,33,3,6
5,3,4,0.04,0.247,0.0,0,0,7
5,2,4,0.0,0.098,0.0,0,3,7
3,6,4,0.11,0.232,0.072,6,3,8
9,4,2,0.487,0.08,0.15,28,2,7
3,2,2,0.069,0.29,0.052,25,3,9
13,6,1,0.683,0.138,0.582,0,2,3
18,2,3,0.856,0.231,0.971,14,3,5
22,0,2,0.0,0.059,0.258,18,3,8
3,3,2,0.08,0.095,0.012,32,1,9
22,2,4,0.156,0.19,0.07,11,3,7
3,2,2,0.069,0.29,0.052,25,3,9
10,6,0,0.811,1.0,0.708,13,2,1
3,3,2,0.159,0.059,0.058,22,0,8
8,4,2,0.57,0.0,0.219,30,0,6
18,3,2,0.786,0.179,0.438,17,3,7
14,1,1,0.837,0.189,0.56,6,1,3
9,2,2,0.563,0.009,0.4,24,1,7
13,0,0,0.841,0.706,0.8,0,0,1
0,5,2,0.086,0.077,0.0,33,0,10
2,0,4,0.132,0.166,0.0,0,1,8
23,6,1,0.279,0.452,0.382,15,2,6
14,6,0,0.873,0.753,0.608,15,3,2
20,0,1,0.721,0.342,0.558,7,3,4
6,6,2,0.547,0.154,0.252,32,3,7
14,0,4,0.521,0.0,0.328,8,1,3
4,0,1,0.204,0.196,0.086,8,2,7
0,6,2,0.164,0.061,0.0,18,3,10
22,6,1,0.189,0.285,0.466,11,0,5
4,4,2,0.1,0.0,0.0,36,3,10
20,5,2,0.789,0.164,0.373,15,0,6
17,2,0,1.0,0.961,0.734,18,0,1
18,1,2,0.765,0.105,0.446,25,1,5
13,4,0,0.946,0.706,0.565,8,2,1
7,4,2,0.403,0.184,0.19,34,1,8
3,5,2,0.055,0.125,0.0,44,0,10
19,3,0,0.941,0.662,0.939,13,3,2
22,5,4,0.145,0.095,0.394,6,1,7
3,1,4,0.063,0.29,0.113,3,0,8
22,6,2,0.114,0.21,0.145,41,3,10
5,3,2,0.114,0.172,0.0,35,3,8
9,4,2,0.609,0.0,0.365,31,3,7
14,6,0,0.982,1.0,0.645,22,1,1
18,0,3,0.828,0.539,0.98,28,3,4
23,6,1,0.291,0.291,0.461,0,3,5
4,3,2,0.0,0.315,0.0,24,3,10
22,2,1,0.244,0.315,0.392,22,1,5
8,4,0,1.0,0.795,0.656,17,2,2
18,0,2,0.589,0.322,0.44,37,3,7
0,5,2,0.086,0.077,0.0,33,0,10
13,2,2,0.347,0.306,0.212,30,0,6
6,6,2,0.642,0.117,0.193,17,1,6
13,3,0,0.928,0.714,0.67,4,0,1
21,1,4,0.001,0.0,0.182,4,3,8
13,4,0,0.946,0.706,0.565,8,2,1
16,2,2,0.624,0.051,0.068,17,2,6
9,2,1,0.718,0.352,0.528,28,3,5
3,6,2,0.272,0.056,0.0,39,1,9
5,2,4,0.0,0.104,0.063,26,2,8
1,1,3,0.215,0.104,0.602,32,0,7
23,4,4,0.042,0.142,0.164,3,1,7
0,5,2,0.086,0.077,0.0,33,0,10
21,0,2,0.188,0.453,0.413,33,0,7
19,4,3,0.836,0.292,1.0,29,2,5
21,1,1,0.183,0.288,0.373,7,0,5
2,4,2,0.103,0.103,0.0,49,2,9
17,1,1,0.961,0.061,0.856,7,3,2
1,6,1,0.314,0.15,0.18,8,1,7
8,0,3,0.68,0.482,1.0,32,2,5
0,6,4,0.16,0.1,0.0,1,0,9
0,6,4,0.0,0.184,0.0,0,0,8
18,4,2,0.672,0.103,0.555,22,0,6
14,2,2,0.521,0.282,0.253,27,2,5
7,5,3,0.563,0.419,1.0,13,0,4
17,3,0,0.786,0.609,0.889,5,0,2
1,5,2,0.169,0.287,0.0,10,1,8
5,2,1,0.408,0.351,0.208,10,1,5
4,0,1,0.197,0.111,0.205,22,0,6
18,3,3,0.657,0.392,0.945,33,0,5
9,3,4,0.524,0.25,0.301,0,3,3
19,6,2,0.665,0.191,0.372,16,0,5
12,2,4,0.524,0.0,0.259,3,3,3
21,1,2,0.143,0.0,0.027,19,0,8
4,6,2,0.033,0.0,0.0,23,3,9
5,6,4,0.0,0.225,0.0,12,1,7
10,0,4,0.454,0.235,0.317,0,3,3
3,4,2,0.048,0.215,0.0,15,1,9
15,6,2,0.746,0.116,0.124,24,3,6
20,0,4,0.468,0.051,0.276,12,2,5
18,1,0,0.859,0.736,0.92,15,0,2
14,6,4,0.471,0.236,0.232,0,2,2
0,5,2,0.086,0.077,0.0,33,0,10
11,4,0,1.0,0.73,0.759,22,0,2
0,1,1,0.384,0.356,0.35,19,3,5
1,2,2,0.189,0.119,0.0,25,0,9
8,6,4,0.457,0.082,0.357,0,0,4
1,2,2,0.168,0.165,0.0,33,3,9
2,6,2,0.226,0.465,0.0,42,3,10
23,0,2,0.368,0.191,0.089,19,3,8
22,4,0,0.314,0.451,0.656,11,3,4
18,0,2,0.35,0.081,0.322,31,1,6
16,3,1,0.731,0.305,0.464,0,1,3
2,5,1,0.312,0.296,0.406,0,1,6
13,5,2,0.555,0.199,0.153,16,2,6
17,1,4,0.61,0.0,0.458,12,0,4
2,6,2,0.0,0.238,0.0,33,3,10
1,4,1,0.407,0.286,0.299,0,1,5
7,1,2,0.581,0.247,0.407,31,0,7
21,5,1,0.302,0.249,0.32,16,1,5
17,0,1,0.844,0.569,0.793,2,1,2
4,0,1,0.289,0.328,0.201,1,2,5
3,5,2,0.055,0.125,0.0,44,0,10
9,1,2,0.636,0.059,0.17,32,1,7
7,2,0,1.0,1.0,0.886,26,2,3
4,6,2,0.033,0.0,0.0,23,3,9
19,1,2,0.509,0.183,0.577,31,0,6
16,5,1,1.0,0.285,0.442,10,2,3
23,1,1,0.238,0.232,0.548,1,0,5
0,6,2,0.164,0.061,0.0,18,3,10
9,2,4,0.604,0.203,0.426,0,3,3
3,6,1,0.359,0.554,0.333,9,0,5
0,6,1,0.134,0.335,0.278,5,1,6
20,2,2,0.729,0.284,0.124,21,2,6
2,4,4,0.0,0.341,0.026,0,3,8
15,0,1,0.736,0.5,0.249,5,0,2
19,1,0,1.0,0.86,0.983,14,2,3
6,5,3,0.627,0.491,0.795,17,1,5
7,2,3,0.85,0.289,0.862,21,0,5
0,4,1,0.24,0.12,0.169,13,1,6
17,4,2,0.652,0.683,0.411,26,1,5
8,2,4,0.634,0.38,0.55,0,0,3
20,0,1,0.64,0.397,0.488,9,2,4
4,4,2,0.1,0.0,0.0,36,3,10
17,3,0,1.0,0.676,0.719,0,0,1
5,0,2,0.119,0.0,0.0,26,0,8
23,3,2,0.018,0.031,0.113,26,1,8
17,5,0,0.951,0.811,0.984,11,1,1
2,1,2,0.0,0.361,0.0,16,1,8
15,1,2,0.639,0.189,0.0,24,1,6
9,3,3,0.61,0.392,1.0,18,1,5
23,5,2,0.005,0.232,0.158,19,3,9
11,6,0,0.99,0.633,0.794,18,3,2
11,1,1,0.878,0.326,0.58,0,3,3
22,2,2,0.297,0.0,0.154,25,3,9
10,4,2,0.735,0.133,0.236,29,3,5
20,6,1,0.954,0.306,0.345,25,1,5
3,1,2,0.0,0.22,0.0,28,3,9
19,0,0,0.936,0.694,0.729,21,3,2
8,1,4,0.466,0.064,0.549,0,0,4
19,1,3,0.614,0.52,1.0,21,0,5
4,4,2,0.1,0.0,0.0,36,3,10
3,5,1,0.268,0.117,0.206,9,3,6
2,2,2,0.0,0.275,0.0,33,2,9
10,5,1,0.784,0.226,0.385,12,0,3
3,4,1,0.299,0.2,0.339,8,3,6
22,6,2,0.114,0.21,0.145,41,3,10
8,1,2,0.59,0.261,0.592,23,1,6
0,0,2,0.102,0.283,0.001,36,3,10
1,6,4,0.0,0.147,0.0,0,0,8
19,2,0,0.827,0.823,0.74,7,2,1
17,6,2,0.596,0.275,0.313,17,0,5
19,2,0,0.827,0.823,0.74,7,2,1
0,4,2,0.102,0.206,0.0,18,3,9
23,2,2,0.002,0.086,0.113,37,0,9
5,4,1,0.224,0.222,0.315,19,1,5
7,1,1,0.764,0.431,0.565,6,1,4
18,6,1,0.837,0.371,0.626,1,0,3
23,0,2,0.368,0.191,0.089,19,3,8
3,2,2,0.296,0.37,0.0,32,0,8
3,5,2,0.055,0.125,0.0,44,0,10
1,1,4,0.089,0.135,0.011,17,2,8
18,4,2,0.451,0.329,0.248,18,2,5
4,3,1,0.189,0.325,0.211,7,0,6
20,0,2,0.607,0.0,0.099,43,3,9
4,3,2,0.0,0.315,0.0,24,3,10
3,4,2,0.06,0.321,0.0,30,0,9
5,6,1,0.204,0.319,0.0,17,0,5
0,5,2,0.086,0.077,0.0,33,0,10
15,1,1,0.847,0.09,0.48,8,0,3
16,3,0,0.912,0.767,0.532,0,3,1
19,1,4,0.495,0.146,0.437,0,1,4
2,6,4,0.0,0.029,0.088,5,1,8
3,4,2,0.003,0.565,0.031,29,2,9
5,0,1,0.34,0.312,0.429,8,2,5
3,2,1,0.355,0.078,0.0,0,2,6
9,4,3,0.608,0.221,1.0,29,2,5
18,3,3,0.751,0.451,0.927,15,2,4
16,6,2,0.622,0.276,0.002,8,1,5
13,4,0,0.946,0.706,0.565,8,2,1
2,1,2,0.217,0.173,0.047,25,3,9
19,0,2,0.723,0.332,0.363,32,0,5
7,4,0,0.9,0.909,0.731,7,1,2
11,1,0,0.661,0.756,0.518,13,3,2
22,6,1,0.201,0.528,0.678,3,0,5
23,5,1,0.419,0.169,0.458,10,1,5
23,5,3,0.223,0.638,0.625,13,2,6
0,5,2,0.086,0.077,0.0,33,0,10
14,5,0,1.0,0.387,0.661,3,1,1
7,0,3,0.808,0.508,0.951,26,2,5
7,2,3,0.589,0.461,0.877,14,0,5
7,0,1,0.812,0.494,0.643,13,1,4
16,3,0,0.912,0.767,0.532,0,3,1
17,3,0,0.759,0.851,0.856,10,0,2
21,1,1,0.32,0.267,0.332,5,2,5
5,4,2,0.0,0.312,0.046,43,2,9
13,6,1,0.782,0.426,0.453,0,2,2
5,0,0,0.299,0.493,0.239,25,2,5
17,0,0,0.955,0.565,0.791,4,1,1
15,6,1,0.897,0.381,0.687,3,2,2
17,0,0,0.96,0.873,0.77,10,3,1
15,2,0,0.79,0.778,0.712,3,2,2
22,6,2,0.129,0.196,0.139,19,3,9
3,2,3,0.15,0.292,0.372,10,3,6
6,3,1,0.851,0.434,0.621,8,1,3
8,0,4,0.527,0.247,0.403,12,0,4
10,0,2,0.67,0.0,0.237,16,1,5
3,6,2,0.217,0.0,0.0,29,3,10
6,0,2,0.524,0.0,0.135,36,0,7
20,0,4,0.583,0.005,0.197,0,2,5
10,4,1,0.656,0.281,0.644,25,0,4
7,0,2,0.564,0.238,0.037,23,1,7
18,3,1,0.633,0.359,0.563,12,3,4
1,3,1,0.216,0.438,0.184,0,0,6
13,0,0,1.0,0.889,0.659,7,1,2
17,2,1,0.903,0.64,0.734,0,3,1
21,3,1,0.496,0.305,0.626,9,2,4
23,0,4,0.028,0.172,0.47,0,1,6
11,4,1,0.729,0.228,0.43,2,2,3
13,1,2,0.53,0.032,0.257,26,0,5
18,2,2,0.638,0.0,0.317,15,1,6
7,6,1,0.818,0.133,0.726,6,0,4
9,4,2,0.608,0.236,0.202,14,3,6
17,0,0,0.955,0.565,0.791,4,1,1
11,0,1,0.995,0.406,0.504,2,0,2
23,5,1,0.384,0.218,0.488,10,1,5
17,0,0,0.955,0.565,0.791,4,1,1
19,2,0,0.827,0.823,0.74,7,2,1
7,3,1,0.771,0.219,0.427,19,3,4
13,4,0,0.875,0.783,0.653,27,2,2
20,2,2,0.306,0.0,0.168,41,0,8
12,6,0,0.907,0.507,0.607,11,1,1
18,1,1,0.938,0.479,0.698,12,2,3
9,6,1,0.84,0.395,0.792,0,3,2
23,1,4,0.096,0.333,0.383,2,0,6
15,0,0,0.914,0.884,0.45,11,0,1
9,6,4,0.765,0.218,0.3,0,2,3
19,5,2,0.602,0.0,0.321,27,0,6
17,5,0,0.951,0.811,0.984,11,1,1
22,2,3,0.059,0.488,0.645,17,1,6
0,0,2,0.102,0.283,0.001,36,3,10
14,3,4,0.407,0.167,0.492,5,0,3
4,0,2,0.285,0.14,0.0,27,3,9
2,3,2,0.011,0.479,0.0,31,0,8
11,3,4,0.473,0.147,0.185,1,3,4
0,1,2,0.096,0.035,0.053,22,3,9
1,6,1,0.317,0.0,0.08,8,0,8
19,5,2,0.525,0.0,0.397,25,2,6
21,0,2,0.0,0.218,0.188,20,1,8
7,5,2,0.519,0.118,0.353,22,1,6
9,5,2,0.624,0.185,0.235,29,0,6
7,3,1,0.882,0.409,0.536,9,3,4
9,5,1,0.964,0.39,0.449,24,2,4
22,6,2,0.114,0.21,0.145,41,3,10
7,4,3,0.679,0.456,0.972,24,2,5
1,0,3,0.266,0.458,0.421,17,0,6
3,6,2,0.217,0.0,0.0,29,3,10
18,0,1,0.81,0.404,0.871,2,0,3
23,5,2,0.129,0.279,0.254,25,0,8
22,5,2,0.14,0.0,0.132,16,2,9
12,3,2,0.53,0.227,0.228,24,0,5
2,6,2,0.226,0.465,0.0,42,3,10
23,0,3,0.309,0.59,0.828,4,0,5
2,5,0,0.566,0.814,0.268,30,1,5
21,2,2,0.025,0.178,0.302,21,1,8
19,5,4,0.614,0.012,0.39,0,3,4
5,2,2,0.057,0.099,0.0,29,3,8
6,0,0,0.82,0.923,0.541,9,0,3
22,2,3,0.343,0.392,0.704,17,0,6
19,4,4,0.326,0.052,0.629,6,1,4
3,6,2,0.217,0.0,0.0,29,3,10
10,0,2,0.623,0.162,0.177,45,0,6
1,3,4,0.0,0.0,0.0,12,2,8
18,5,2,0.524,0.191,0.389,34,0,6
9,3,2,0.549,0.166,0.37,27,3,6
1,2,2,0.168,0.165,0.0,33,3,9
8,6,0,0.757,1.0,0.629,15,2,2
2,2,2,0.085,0.134,0.105,27,1,9
20,3,4,0.6,0.084,0.322,2,3,4
14,5,0,1.0,0.387,0.661,3,1,1
23,5,1,0.243,0.396,0.21,11,1,5
2,1,2,0.003,0.265,0.0,25,1,9
13,6,1,0.765,0.428,0.639,0,2,3
2,4,2,0.0,0.0,0.039,21,2,9
17,3,0,0.898,0.772,0.794,6,2,1
15,0,0,0.914,0.884,0.45,11,0,1
4,3,2,0.0,0.315,0.0,24,3,10
18,3,1,0.687,0.426,0.689,17,3,4
3,0,0,0.417,0.613,0.38,22,0,5
22,2,2,0.149,0.132,0.394,28,3,7
21,2,2,0.117,0.253,0.044,37,3,8
17,4,2,0.64,0.379,0.391,32,1,5
15,3,1,0.784,0.341,0.495,6,2,2
8,6,2,0.752,0.291,0.268,19,2,6
17,0,0,0.955,0.565,0.791,4,1,1
5,2,4,0.0,0.0,0.189,3,1,8
23,6,1,0.197,0.413,0.39,7,0,5
16,0,1,0.722,0.434,0.423,0,0,3
9,0,1,0.827,0.398,0.575,21,2,3
22,0,3,0.124,0.607,0.883,18,0,5
0,3,2,0.035,0.0,0.0,24,2,9
23,1,2,0.0,0.0,0.155,25,3,9
18,1,3,0.626,0.496,0.999,27,0,5
11,4,1,0.841,0.331,0.455,2,1,2
19,2,3,0.616,0.653,0.895,20,2,4
17,1,1,0.897,0.357,0.736,8,1,3
3,5,3,0.005,0.282,0.466,12,3,7
3,2,2,0.0,0.25,0.038,21,0,9
3,5,2,0.055,0.125,0.0,44,0,10
20,6,2,0.573,0.0,0.0,34,3,9
1,1,2,0.112,0.111,0.0,36,1,9
3,1,1,0.254,0.257,0.009,7,2,7
3,5,2,0.168,0.0,0.0,12,3,10
16,0,3,0.605,0.525,0.59,11,3,4
5,1,3,0.134,0.089,0.492,22,2,6
15,2,2,0.717,0.0,0.053,17,2,6
7,0,0,1.0,0.902,0.96,12,3,2
7,0,1,0.833,0.317,0.736,16,1,4
10,5,1,0.563,0.444,0.451,16,2,3
17,6,1,0.666,0.291,0.797,24,0,3
14,3,1,0.834,0.324,0.321,5,0,2
7,6,1,0.686,0.526,0.661,0,1,3
23,0,3,0.171,0.391,0.849,16,3,6
0,2,4,0.048,0.137,0.0,12,2,9
18,6,2,0.557,0.0,0.431,29,1,6
17,3,0,0.898,0.772,0.794,6,2,1
2,6,2,0.0,0.238,0.0,33,3,10
2,5,3,0.029,0.343,0.3,24,3,7
7,4,3,0.577,0.441,0.925,15,2,5
17,2,0,1.0,0.961,0.734,18,0,1
13,0,0,1.0,0.612,0.566,15,0,2
14,0,0,0.695,0.706,0.709,9,0,2
19,4,0,0.836,0.459,0.885,3,0,2
17,3,0,0.898,0.772,0.794,6,2,1
15,5,0,1.0,0.707,0.591,17,2,2
13,3,0,0.928,0.714,0.67,4,0,1
19,0,2,0.634,0.011,0.596,25,2,6
0,6,2,0.164,0.061,0.0,18,3,10
12,5,1,0.92,0.387,0.38,7,0,3
0,6,1,0.354,0.613,0.316,3,2,5
8,5,0,0.781,0.865,0.92,15,0,2
5,3,3,0.362,0.533,0.655,15,1,5
10,0,1,0.749,0.301,0.706,3,3,3
23,5,3,0.302,0.447,0.732,24,1,6
18,5,1,1.0,0.435,0.667,5,0,3
19,2,0,0.827,0.823,0.74,7,2,1
5,0,2,0.119,0.0,0.0,26,0,8
11,1,0,0.935,0.731,0.638,6,1,1
23,1,4,0.065,0.367,0.356,5,2,6
17,2,1,0.903,0.64,0.734,0,3,1
13,5,2,0.497,0.0,0.0,13,1,6
17,1,1,0.922,0.599,0.538,1,0,3
10,0,3,0.584,0.293,0.818,25,3,5
23,3,1,0.3,0.0,0.557,2,2,5
16,1,1,0.839,0.376,0.526,0,3,3
4,6,0,0.308,1.0,0.345,24,3,5
17,2,2,0.605,0.178,0.233,25,3,5
19,6,2,0.584,0.155,0.38,19,3,6
5,0,4,0.0,0.093,0.032,0,2,7
12,4,3,0.591,0.076,1.0,36,1,5
9,3,4,0.532,0.0,0.469,8,0,4
18,3,0,0.951,0.516,0.895,12,0,3
23,4,3,0.404,0.28,0.832,28,2,5
1,2,2,0.063,0.254,0.0,12,3,9
21,5,4,0.083,0.006,0.2,0,0,7
21,1,4,0.0,0.0,0.272,1,0,6
9,2,0,0.898,0.872,0.769,8,0,2
9,0,3,0.582,0.458,0.926,26,3,5
21,3,4,0.0,0.3,0.403,0,1,6
2,4,2,0.036,0.142,0.0,32,0,9
9,3,2,0.593,0.037,0.261,9,2,6
6,0,4,0.493,0.25,0.368,0,3,4
14,6,2,0.644,0.409,0.077,28,3,6
23,1,2,0.0,0.0,0.155,25,3,9
14,1,1,0.898,0.251,0.504,0,3,2
17,1,1,0.877,0.34,0.871,15,3,2
6,5,3,0.666,0.6,0.779,21,1,4
3,6,2,0.217,0.0,0.0,29,3,10
0,0,2,0.258,0.0,0.0,25,0,9
0,6,2,0.164,0.061,0.0,18,3,10
3,6,1,0.311,0.239,0.11,10,2,7
3,6,2,0.272,0.056,0.0,39,1,9
13,3,0,0.928,0.714,0.67,4,0,1
9,3,2,0.69,0.249,0.295,20,2,5
15,3,1,0.755,0.568,0.508,11,2,2
13,3,0,0.928,0.714,0.67,4,0,1
15,3,1,0.94,0.27,0.397,14,2,2
3,1,2,0.2,0.311,0.0,31,0,9
2,0,0,0.384,0.584,0.351,27,0,5
7,1,2,0.776,0.322,0.033,18,0,7
13,0,0,0.841,0.706,0.8,0,0,1
21,4,0,0.296,0.601,0.604,10,0,4
4,3,2,0.0,0.315,0.0,24,3,10
16,3,0,0.912,0.767,0.532,0,3,1
7,3,0,0.998,0.757,0.669,8,3,2
5,1,2,0.091,0.0,0.0,23,0,8
16,5,2,0.637,0.054,0.223,18,2,5
1,6,2,0.039,0.111,0.0,34,0,10
8,5,3,0.608,0.314,0.915,21,1,5
2,4,2,0.0,0.0,0.039,21,2,9
7,1,2,0.752,0.368,0.254,25,2,6
5,0,4,0.0,0.0,0.0,0,2,7
0,5,3,0.122,0.598,0.422,21,3,8
9,4,1,0.987,0.294,0.608,3,0,2
15,3,2,0.576,0.07,0.32,35,1,5
1,0,1,0.273,0.377,0.214,7,0,5
3,4,2,0.048,0.215,0.0,15,1,9
14,6,0,0.982,1.0,0.645,22,1,1
2,1,2,0.113,0.007,0.0,25,1,9
8,1,3,0.702,0.148,0.92,23,0,5
15,0,0,0.914,0.884,0.45,11,0,1
14,4,4,0.433,0.152,0.407,0,2,4
22,1,1,0.3,0.011,0.531,11,1,5
22,6,2,0.129,0.196,0.139,19,3,9
23,6,1,0.331,0.206,0.413,10,2,6
15,1,0,0.969,0.708,0.697,4,3,1
4,3,2,0.0,0.315,0.0,24,3,10
5,6,1,0.282,0.583,0.187,9,1,5
21,4,2,0.206,0.127,0.189,30,2,8
8,6,2,0.542,0.008,0.337,30,0,6
3,4,2,0.048,0.215,0.0,15,1,9
5,2,2,0.205,0.381,0.0,35,3,8
19,6,3,0.691,0.27,1.0,37,1,5
13,5,0,0.921,0.847,0.81,9,3,1
21,1,4,0.095,0.23,0.469,0,0,6
19,2,0,0.823,0.446,0.787,11,2,2
1,2,1,0.197,0.535,0.293,2,1,5
6,1,2,0.689,0.526,0.205,14,0,5
1,6,4,0.0,0.134,0.0,3,2,8
22,5,4,0.051,0.309,0.405,1,2,7
17,5,1,0.933,0.078,0.761,0,3,2
15,1,0,0.946,0.539,0.48,16,2,2
16,5,4,0.602,0.16,0.362,5,0,3
2,2,2,0.085,0.134,0.105,27,1,9
8,0,2,0.563,0.053,0.187,17,3,7
23,5,2,0.146,0.232,0.134,22,2,8
17,2,1,0.903,0.64,0.734,0,3,1
13,0,0,0.841,0.706,0.8,0,0,1
18,5,1,0.733,0.631,0.604,6,0,3
20,3,1,0.789,0.0,0.303,20,3,5
12,2,0,0.74,0.799,0.746,13,1,2
12,4,2,0.59,0.0,0.247,27,3,6
5,1,1,0.406,0.226,0.119,31,1,6
19,3,1,0.813,0.278,0.644,11,0,3
5,3,4,0.0,0.215,0.0,0,1,6
2,1,2,0.217,0.173,0.047,25,3,9
4,3,1,0.14,0.655,0.256,11,3,5
11,2,1,0.903,0.211,0.575,28,1,3
8,6,2,0.548,0.041,0.315,29,3,6
23,4,3,0.068,0.426,0.906,12,3,6
12,3,1,0.723,0.53,0.478,0,0,2
3,5,4,0.0,0.0,0.041,7,3,9
2,3,2,0.0,0.321,0.0,27,0,8
22,4,0,0.423,0.257,0.55,22,3,5
15,0,0,0.707,0.712,0.455,9,1,2
19,3,3,0.677,0.448,1.0,26,1,5
18,2,0,0.972,0.786,0.761,13,3,2
3,4,2,0.06,0.321,0.0,30,0,9
21,6,1,0.277,0.279,0.495,26,1,6
12,6,4,0.494,0.0,0.326,0,1,3
5,4,2,0.173,0.047,0.0,22,0,7
12,3,2,0.543,0.136,0.202,35,2,6
23,6,4,0.12,0.175,0.445,9,0,7
16,0,2,0.646,0.154,0.132,22,0,6
1,6,2,0.039,0.111,0.0,34,0,10
3,6,1,0.311,0.144,0.086,8,3,6
5,2,1,0.336,0.267,0.324,19,3,5
17,5,0,1.0,0.651,0.848,36,1,2
3,4,2,0.06,0.321,0.0,30,0,9
22,1,4,0.0,0.023,0.389,8,2,7
13,4,0,0.946,0.706,0.565,8,2,1
19,4,0,0.947,0.799,0.875,3,2,1
13,2,4,0.668,0.0,0.399,3,3,3
15,0,2,0.432,0.417,0.266,22,0,5
16,2,0,0.927,0.817,0.623,3,0,1
5,0,4,0.0,0.0,0.0,1,1,7
3,4,2,0.029,0.097,0.0,11,3,9
19,1,0,0.987,0.837,0.711,22,2,2
16,1,3,0.748,0.033,0.69,11,3,5
14,3,0,0.807,0.816,0.583,22,2,2
16,1,1,0.879,0.319,0.538,1,3,2
14,3,0,0.965,0.793,0.67,11,3,1
9,3,3,0.723,0.367,1.0,39,3,5
9,6,1,0.807,0.321,0.747,14,2,4
20,3,2,0.606,0.088,0.259,36,0,7
5,6,3,0.291,0.264,0.496,16,0,5
21,3,2,0.121,0.0,0.393,27,3,8
6,4,3,0.679,0.389,0.669,13,0,5
19,2,3,0.79,0.321,1.0,24,1,5
17,2,1,0.919,0.355,0.585,0,1,2
13,4,1,0.767,0.349,0.32,4,1,2
19,5,0,0.953,0.933,0.84,16,0,2
7,0,1,0.608,0.422,0.752,17,2,4
3,5,2,0.055,0.125,0.0,44,0,10
10,2,0,1.0,0.515,0.618,14,1,2
15,0,1,0.959,0.365,0.519,1,3,2
11,3,0,0.99,0.987,0.47,17,3,1
23,3,1,0.174,0.297,0.59,13,0,5
20,5,4,0.402,0.0,0.39,0,2,5
1,6,2,0.039,0.111,0.0,34,0,10
6,0,2,0.655,0.064,0.0,10,3,7
23,0,4,0.021,0.0,0.234,1,1,7
10,3,1,0.828,0.266,0.475,3,0,3
13,0,0,0.841,0.706,0.8,0,0,1
4,4,4,0.248,0.026,0.189,9,2,8
0,3,2,0.035,0.0,0.0,24,2,9
5,4,3,0.201,0.484,0.414,34,3,6
3,1,2,0.0,0.22,0.0,28,3,9
